,table,count_into_etl,count_select_dev
4393,tbl_92125,22,0
4394,tbl_92127,0,0
4395,tbl_49104,0,0
4396,tbl_44885,0,490
4397,tbl_314425,4,0
4398,tbl_314459,4,0
4399,tbl_68478,0,2
4400,tbl_180734,12,0
4401,tbl_180735,0,0
4402,tbl_8442,24,0
4403,tbl_196926,0,0
4404,tbl_33581,0,125
4405,tbl_33612,0,96
4406,tbl_308520,0,0
4407,tbl_124483,24,0
4408,tbl_210813,8,0
4409,tbl_78832,13,0
4410,tbl_107531,0,0
4411,tbl_76165,4,0
4412,tbl_137815,22,0
4413,tbl_125585,0,0
4414,tbl_97850,22,2
4415,tbl_97848,0,0
4416,tbl_178252,0,0
4417,tbl_178273,0,0
4418,tbl_149070,22,0
4419,tbl_289937,0,0
4420,tbl_91992,24,0
4421,tbl_19966,22,0
4422,tbl_94765,0,0
4423,tbl_21448,22,0
4424,tbl_8411,26,0
4425,tbl_74792,24,7
4426,tbl_141837,0,0
4427,tbl_107191,0,4
4428,tbl_21641,24,0
4429,tbl_82261,13,0
4430,tbl_157366,60,5
4431,tbl_311805,0,73
4432,tbl_311804,0,74
4433,tbl_62049,0,0
4434,tbl_308164,0,290
4435,tbl_21608,24,0
4436,tbl_23777,0,2
4437,tbl_201382,22,0
4438,tbl_61652,22,0
4439,tbl_13021,1,0
4440,tbl_13022,1,0
4441,tbl_289009,1,0
4442,tbl_159924,84,0
4443,tbl_160615,28,0
4444,tbl_99066,22,0
4445,tbl_47829,2,0
4446,tbl_195464,0,0
4447,tbl_119235,20,0
4448,tbl_146789,22,0
4449,tbl_311803,0,0
4450,tbl_106612,22,0
4451,tbl_177825,24,0
4452,tbl_116165,22,0
4453,tbl_157231,26,0
4454,tbl_75406,26,0
4455,tbl_20649,0,585
4456,tbl_146960,22,0
4457,tbl_152087,22,0
4458,tbl_99337,22,0
4459,tbl_176817,22,0
4460,tbl_176818,0,0
4461,tbl_196530,24,0
4462,tbl_284105,0,0
4463,tbl_284121,4,0
4464,tbl_21413,28,0
4465,tbl_117599,22,0
4466,tbl_36358,17,0
4467,tbl_111856,0,0
4468,tbl_203889,24,0
4469,tbl_203890,0,0
4470,tbl_140215,22,0
4471,tbl_116697,22,0
4472,tbl_116696,0,0
4473,tbl_10018,22,0
4474,tbl_52274,26,0
4475,tbl_72096,24,0
4476,tbl_72097,0,0
4477,tbl_167358,40,0
4478,tbl_146526,0,0
4479,tbl_79117,28,0
4480,tbl_10770,24,0
4481,tbl_155110,26,0
4482,tbl_155109,0,0
4483,tbl_82273,13,22
4484,tbl_82274,0,0
4485,tbl_120981,12,0
4486,tbl_121396,22,0
4487,tbl_339682,33,477
4488,tbl_251291,0,0
4489,tbl_94589,26,0
4490,tbl_211189,22,0
4491,tbl_265401,2,0
4492,tbl_265433,2,0
4493,tbl_177345,22,0
4494,tbl_93516,12,0
4495,tbl_104942,22,0
4496,tbl_62048,22,0
4497,tbl_74786,26,0
4498,tbl_282323,10,0
4499,tbl_282356,10,0
4500,tbl_20620,24,0
4501,tbl_110730,16,0
4502,tbl_87305,24,0
4503,tbl_84892,13,0
4504,tbl_84893,0,0
4505,tbl_384720,0,60
4506,tbl_108863,0,0
4507,tbl_149577,0,0
4508,tbl_92666,11,0
4509,tbl_92667,0,0
4510,tbl_235143,9,0
4511,tbl_235160,0,0
4512,tbl_172485,0,0
4513,tbl_173533,0,0
4514,tbl_84331,0,0
4515,tbl_84352,0,0
4516,tbl_330883,0,0
4517,tbl_380182,24,0
4518,tbl_380191,12,0
4519,tbl_103680,0,0
4520,tbl_73956,22,0
4521,tbl_94860,24,0
4522,tbl_94859,0,0
4523,tbl_117463,0,0
4524,tbl_170902,26,0
4525,tbl_159605,22,0
4526,tbl_55903,22,0
4527,tbl_55905,0,0
4528,tbl_144298,24,1
4529,tbl_144300,0,0
4530,tbl_268600,15,0
4531,tbl_176195,0,0
4532,tbl_270839,2,0
4533,tbl_155098,24,0
4534,tbl_155097,0,0
4535,tbl_178500,12,0
4536,tbl_178502,0,0
4537,tbl_132910,0,0
4538,tbl_10332,16,0
4539,tbl_72364,22,0
4540,tbl_82550,13,0
4541,tbl_77330,6,0
4542,tbl_130329,22,0
4543,tbl_20889,24,0
4544,tbl_155108,24,0
4545,tbl_155107,0,0
4546,tbl_196223,24,0
4547,tbl_108545,26,0
4548,tbl_176116,11,0
4549,tbl_9328,22,0
4550,tbl_133592,0,0
4551,tbl_159625,24,0
4552,tbl_151401,22,0
4553,tbl_9726,26,0
4554,tbl_69878,0,0
4555,tbl_11617,2,0
4556,tbl_48529,32,0
4557,tbl_32298,0,0
4558,tbl_32369,1,0
4559,tbl_44741,0,139
4560,tbl_330796,0,0
4561,tbl_117265,0,0
4562,tbl_117272,0,0
4563,tbl_127792,0,0
4564,tbl_158491,0,0
4565,tbl_95033,24,0
4566,tbl_53127,26,3
4567,tbl_53128,0,0
4568,tbl_108671,0,0
4569,tbl_75340,26,0
4570,tbl_75341,0,0
4571,tbl_203773,10,0
4572,tbl_203774,0,0
4573,tbl_11661,2,0
4574,tbl_15489,1,0
4575,tbl_15491,1,0
4576,tbl_18790,24,0
4577,tbl_18603,12,0
4578,tbl_201851,18,0
4579,tbl_201850,9,0
4580,tbl_271673,2,0
4581,tbl_68973,24,0
4582,tbl_116164,0,0
4583,tbl_116193,22,0
4584,tbl_116195,0,0
4585,tbl_75634,0,0
4586,tbl_75655,0,0
4587,tbl_149474,12,0
4588,tbl_20841,24,0
4589,tbl_21033,4,0
4590,tbl_200436,14,0
4591,tbl_200437,0,0
4592,tbl_70038,22,0
4593,tbl_19029,28,0
4594,tbl_55028,0,0
4595,tbl_200472,22,0
4596,tbl_146258,0,0
4597,tbl_167440,13,14
4598,tbl_74711,24,0
4599,tbl_378279,6,0
4600,tbl_378289,0,0
4601,tbl_177544,22,0
4602,tbl_94893,24,0
4603,tbl_330812,0,0
4604,tbl_17602,20,0
4605,tbl_68146,0,0
4606,tbl_145571,22,0
4607,tbl_51224,1,0
4608,tbl_97313,12,0
4609,tbl_148976,22,0
4610,tbl_134785,22,2
4611,tbl_164698,24,0
4612,tbl_189880,0,0
4613,tbl_189890,0,0
4614,tbl_85261,26,0
4615,tbl_200352,24,0
4616,tbl_99152,0,0
4617,tbl_99195,22,0
4618,tbl_99301,0,0
4619,tbl_99314,0,0
4620,tbl_99336,24,0
4621,tbl_99827,16,0
4622,tbl_9368,0,22
4623,tbl_9370,12,0
4624,tbl_77445,13,0
4625,tbl_77583,0,0
4626,tbl_318086,2,0
4627,tbl_318120,2,0
4628,tbl_178566,11,0
4629,tbl_178567,0,0
4630,tbl_74944,0,0
4631,tbl_54898,0,2
4632,tbl_200598,20,0
4633,tbl_132974,20,0
4634,tbl_201992,35,0
4635,tbl_151354,0,0
4636,tbl_96919,0,0
4637,tbl_167344,26,0
4638,tbl_167345,0,0
4639,tbl_48136,28,0
4640,tbl_48138,0,0
4641,tbl_170463,26,0
4642,tbl_44939,0,1012
4643,tbl_182520,12,0
4644,tbl_182658,11,6
4645,tbl_114799,22,0
4646,tbl_126408,0,5
4647,tbl_180533,12,0
4648,tbl_8515,24,0
4649,tbl_211426,0,2071
4650,tbl_117059,0,0
4651,tbl_254545,8,0
4652,tbl_99802,24,0
4653,tbl_99803,0,0
4654,tbl_59905,0,0
4655,tbl_65698,0,0
4656,tbl_65720,12,0
4657,tbl_10756,24,0
4658,tbl_182644,11,0
4659,tbl_182643,0,0
4660,tbl_106027,22,1
4661,tbl_112058,20,0
4662,tbl_173995,2,0
4663,tbl_173996,0,0
4664,tbl_160598,13,0
4665,tbl_10794,24,0
4666,tbl_133244,0,0
4667,tbl_176276,22,0
4668,tbl_183265,13,0
4669,tbl_183264,0,0
4670,tbl_378278,0,0
4671,tbl_24588,0,4
4672,tbl_72905,0,0
4673,tbl_155009,26,0
4674,tbl_10828,24,0
4675,tbl_17523,58,0
4676,tbl_126294,12,0
4677,tbl_97075,22,0
4678,tbl_33564,0,55
4679,tbl_33597,0,91
4680,tbl_33603,0,263
4681,tbl_107487,0,0
4682,tbl_160037,26,0
4683,tbl_114334,0,0
4684,tbl_12300,16,0
4685,tbl_103096,0,4
4686,tbl_210886,22,0
4687,tbl_8394,26,0
4688,tbl_104944,22,0
4689,tbl_41836,13,0
4690,tbl_67301,0,0
4691,tbl_136861,0,0
4692,tbl_176622,22,0
4693,tbl_122783,22,0
4694,tbl_177771,22,0
4695,tbl_76569,12,0
4696,tbl_176474,22,0
4697,tbl_74264,24,0
4698,tbl_74265,0,0
4699,tbl_61929,22,0
4700,tbl_62137,0,0
4701,tbl_105255,22,0
4702,tbl_176132,22,0
4703,tbl_176829,22,0
4704,tbl_176830,0,0
4705,tbl_68971,24,0
4706,tbl_77119,0,0
4707,tbl_182649,11,0
4708,tbl_182650,0,0
4709,tbl_210908,22,0
4710,tbl_210907,0,0
4711,tbl_23817,0,20
4712,tbl_94243,11,0
4713,tbl_94245,0,0
4714,tbl_163638,24,0
4715,tbl_101177,22,0
4716,tbl_101179,0,0
4717,tbl_12823,5,0
4718,tbl_12824,0,0
4719,tbl_146943,12,0
4720,tbl_66540,24,0
4721,tbl_49674,0,0
4722,tbl_49709,34,0
4723,tbl_10773,24,0
4724,tbl_8547,22,0
4725,tbl_158720,11,84
4726,tbl_158721,11,0
4727,tbl_158744,27,0
4728,tbl_203839,24,0
4729,tbl_200734,31,0
4730,tbl_10842,26,0
4731,tbl_44938,0,1008
4732,tbl_177517,0,0
4733,tbl_19947,0,227
4734,tbl_66108,24,0
4735,tbl_66109,0,0
4736,tbl_166625,26,0
4737,tbl_134030,22,0
4738,tbl_134028,0,0
4739,tbl_195134,7,21
4740,tbl_44871,0,140
4741,tbl_44880,0,492
4742,tbl_92129,24,0
4743,tbl_180302,0,4
4744,tbl_136394,0,0
4745,tbl_203885,11,0
4746,tbl_203884,0,0
4747,tbl_17580,14,0
4748,tbl_109031,24,0
4749,tbl_109032,0,0
4750,tbl_199871,0,0
4751,tbl_151366,22,0
4752,tbl_197234,0,0
4753,tbl_58925,0,0
4754,tbl_149761,22,0
4755,tbl_176207,22,0
4756,tbl_164340,26,0
4757,tbl_164339,0,0
4758,tbl_111486,20,1
4759,tbl_111487,0,0
4760,tbl_130662,0,0
4761,tbl_152519,22,0
4762,tbl_172126,28,0
4763,tbl_172125,0,0
4764,tbl_31571,10,0
4765,tbl_196862,0,1
4766,tbl_100581,22,2
4767,tbl_159552,22,0
4768,tbl_159553,0,0
4769,tbl_60110,22,0
4770,tbl_124591,0,0
4771,tbl_54960,0,0
4772,tbl_20622,22,0
4773,tbl_255896,0,0
4774,tbl_166766,0,0
4775,tbl_125618,11,0
4776,tbl_62685,0,0
4777,tbl_107593,22,0
4778,tbl_136866,0,0
4779,tbl_136888,0,0
4780,tbl_102553,16,0
4781,tbl_20702,22,0
4782,tbl_15431,2,0
4783,tbl_177424,22,0
4784,tbl_41876,39,0
4785,tbl_92176,13,0
4786,tbl_92181,12,0
4787,tbl_92191,12,0
4788,tbl_92287,0,0
4789,tbl_92306,12,0
4790,tbl_92362,12,11
4791,tbl_109913,0,4
4792,tbl_120750,7,0
4793,tbl_92112,0,0
4794,tbl_56465,0,0
4795,tbl_94814,24,0
4796,tbl_349870,13,0
4797,tbl_349879,12,0
4798,tbl_71743,0,0
4799,tbl_131070,22,0
4800,tbl_203126,18,0
4801,tbl_241337,11,0
4802,tbl_241352,2,0
4803,tbl_60872,22,0
4804,tbl_21243,24,0
4805,tbl_88325,12,0
4806,tbl_88326,0,0
4807,tbl_56873,22,0
4808,tbl_8272,28,0
4809,tbl_111918,0,0
4810,tbl_152515,22,0
4811,tbl_260464,3,0
4812,tbl_260502,2,0
4813,tbl_204065,11,0
4814,tbl_86342,0,0
4815,tbl_45772,10,0
4816,tbl_46582,0,0
4817,tbl_139219,22,0
4818,tbl_91076,4,0
4819,tbl_176268,22,0
4820,tbl_176267,0,0
4821,tbl_143685,26,0
4822,tbl_129641,0,0
4823,tbl_196518,30,0
4824,tbl_196519,0,0
4825,tbl_14362,6,0
4826,tbl_41873,39,0
4827,tbl_105819,0,4
4828,tbl_102558,22,0
4829,tbl_102557,0,0
4830,tbl_59370,0,0
4831,tbl_74598,24,0
4832,tbl_151630,11,0
4833,tbl_151631,0,0
4834,tbl_103095,0,0
4835,tbl_110606,0,0
4836,tbl_209628,20,0
4837,tbl_21336,18,0
4838,tbl_98276,22,12
4839,tbl_148147,0,0
4840,tbl_173176,28,0
4841,tbl_211323,56,0
4842,tbl_20871,24,0
4843,tbl_200430,16,0
4844,tbl_125880,22,0
4845,tbl_125878,0,0
4846,tbl_80179,0,0
4847,tbl_62784,22,3
4848,tbl_146497,0,0
4849,tbl_93510,12,0
4850,tbl_137798,0,0
4851,tbl_255540,11,0
4852,tbl_207713,14,0
4853,tbl_61653,0,0
4854,tbl_47991,0,0
4855,tbl_134270,0,0
4856,tbl_241540,0,20
4857,tbl_17447,24,0
4858,tbl_33184,0,1479
4859,tbl_177662,22,0
4860,tbl_177663,0,0
4861,tbl_212292,0,54
4862,tbl_200395,0,0
4863,tbl_128870,20,0
4864,tbl_172420,28,0
4865,tbl_127509,22,0
4866,tbl_65393,12,0
4867,tbl_107679,22,0
4868,tbl_194850,3,0
4869,tbl_194868,3,0
4870,tbl_8432,24,0
4871,tbl_182558,11,69
4872,tbl_182557,0,0
4873,tbl_67928,26,2
4874,tbl_118378,22,0
4875,tbl_118377,0,0
4876,tbl_148093,0,0
4877,tbl_150206,22,0
4878,tbl_160705,13,0
4879,tbl_207030,16,0
4880,tbl_207031,0,0
4881,tbl_96765,22,0
4882,tbl_345766,0,0
4883,tbl_319715,112,0
4884,tbl_92047,24,0
4885,tbl_208125,9,0
4886,tbl_53135,26,0
4887,tbl_88020,12,0
4888,tbl_119846,0,0
4889,tbl_290584,1,0
4890,tbl_95139,24,11
4891,tbl_95140,0,0
4892,tbl_67930,0,2
4893,tbl_10464,56,0
4894,tbl_119548,0,0
4895,tbl_83748,11,0
4896,tbl_83749,0,0
4897,tbl_166955,26,0
4898,tbl_108756,26,0
4899,tbl_108757,0,0
4900,tbl_100861,22,0
4901,tbl_133458,20,0
4902,tbl_133459,0,0
4903,tbl_155250,20,0
4904,tbl_145182,0,0
4905,tbl_74712,0,0
4906,tbl_14679,16,0
4907,tbl_138004,22,0
4908,tbl_99339,22,0
4909,tbl_82630,13,0
4910,tbl_18559,12,0
4911,tbl_182684,11,0
4912,tbl_182683,0,0
4913,tbl_93501,12,0
4914,tbl_241693,12,0
4915,tbl_241726,0,0
4916,tbl_51208,22,1
4917,tbl_51206,0,0
4918,tbl_8532,24,0
4919,tbl_73014,24,0
4920,tbl_101066,22,0
4921,tbl_50582,0,0
4922,tbl_98434,22,0
4923,tbl_177431,22,0
4924,tbl_166357,26,0
4925,tbl_19967,22,0
4926,tbl_108670,24,0
4927,tbl_21412,28,0
4928,tbl_137639,0,0
4929,tbl_182626,11,0
4930,tbl_168920,26,0
4931,tbl_210851,12,2
4932,tbl_146872,22,1
4933,tbl_251788,15,0
4934,tbl_251821,15,0
4935,tbl_254928,0,462
4936,tbl_169076,24,12
4937,tbl_116655,0,16
4938,tbl_87304,12,0
4939,tbl_88957,12,0
4940,tbl_88956,0,0
4941,tbl_12432,24,0
4942,tbl_180189,0,4
4943,tbl_12056,24,0
4944,tbl_102372,22,12
4945,tbl_127323,11,0
4946,tbl_53014,26,0
4947,tbl_55854,0,0
4948,tbl_30984,0,0
4949,tbl_31087,1,0
4950,tbl_80951,26,0
4951,tbl_238492,9,0
4952,tbl_92055,26,0
4953,tbl_92054,0,0
4954,tbl_12293,28,0
4955,tbl_12218,22,0
4956,tbl_70942,12,0
4957,tbl_70943,0,0
4958,tbl_51163,0,0
4959,tbl_178361,0,0
4960,tbl_68715,0,0
4961,tbl_68748,11,0
4962,tbl_211661,0,7
4963,tbl_103494,22,0
4964,tbl_139655,22,0
4965,tbl_55545,24,0
4966,tbl_137802,22,0
4967,tbl_113327,28,0
4968,tbl_131349,10,1
4969,tbl_86982,13,0
4970,tbl_97100,0,0
4971,tbl_21487,0,433
4972,tbl_121744,12,0
4973,tbl_13411,3,0
4974,tbl_107773,0,0
4975,tbl_91941,26,0
4976,tbl_91942,0,0
4977,tbl_10370,24,0
4978,tbl_104854,22,0
4979,tbl_176127,22,0
4980,tbl_141917,0,0
4981,tbl_200362,0,0
4982,tbl_68416,0,0
4983,tbl_17294,24,0
4984,tbl_21436,14,0
4985,tbl_111335,22,0
4986,tbl_12228,20,0
4987,tbl_159633,11,0
4988,tbl_21397,18,0
4989,tbl_122607,0,0
4990,tbl_122640,12,0
4991,tbl_69786,22,0
4992,tbl_15944,26,0
4993,tbl_201916,9,0
4994,tbl_115846,22,0
4995,tbl_203819,0,0
4996,tbl_92254,13,0
4997,tbl_92255,0,0
4998,tbl_194187,6,26
4999,tbl_194186,0,0
5000,tbl_119182,0,0
5001,tbl_10416,52,0
5002,tbl_209595,11,0
5003,tbl_209596,0,0
5004,tbl_175538,22,29
5005,tbl_10824,24,0
5006,tbl_134714,22,0
5007,tbl_176199,22,0
5008,tbl_96422,0,0
5009,tbl_86777,12,0
5010,tbl_203942,22,0
5011,tbl_203941,0,0
5012,tbl_80052,0,0
5013,tbl_89766,13,0
5014,tbl_90390,14,0
5015,tbl_90433,14,1
5016,tbl_80171,13,0
5017,tbl_388483,27,0
5018,tbl_98120,22,0
5019,tbl_98119,0,0
5020,tbl_41829,11,0
5021,tbl_53785,0,0
5022,tbl_101060,22,2
5023,tbl_123903,24,0
5024,tbl_158087,4,0
5025,tbl_33582,0,307
5026,tbl_33587,0,179
5027,tbl_33591,0,219
5028,tbl_33616,0,606
5029,tbl_167137,26,0
5030,tbl_20587,24,0
5031,tbl_208433,28,0
5032,tbl_208432,0,0
5033,tbl_167576,0,0
5034,tbl_12007,30,0
5035,tbl_156448,11,15
5036,tbl_156449,0,0
5037,tbl_20790,26,0
5038,tbl_136254,0,0
5039,tbl_58816,26,0
5040,tbl_58815,0,0
5041,tbl_210882,22,0
5042,tbl_68463,24,0
5043,tbl_202271,18,0
5044,tbl_97975,22,0
5045,tbl_200576,20,6
5046,tbl_18650,24,0
5047,tbl_76048,22,7
5048,tbl_70940,24,0
5049,tbl_349223,0,0
5050,tbl_330778,0,0
5051,tbl_78902,28,0
5052,tbl_78903,0,0
5053,tbl_109947,22,0
5054,tbl_109948,0,0
5055,tbl_104790,22,0
5056,tbl_364348,0,642
5057,tbl_100430,11,0
5058,tbl_100429,0,0
5059,tbl_202398,17,0
5060,tbl_135717,0,0
5061,tbl_194683,2,0
5062,tbl_194693,0,0
5063,tbl_20722,24,0
5064,tbl_140254,0,0
5065,tbl_130319,22,0
5066,tbl_21201,20,0
5067,tbl_317360,0,64
5068,tbl_55546,24,0
5069,tbl_203933,22,0
5070,tbl_15905,28,0
5071,tbl_127818,20,0
5072,tbl_91930,0,0
5073,tbl_151732,22,0
5074,tbl_75427,0,0
5075,tbl_75448,0,0
5076,tbl_17558,28,0
5077,tbl_137430,24,0
5078,tbl_23772,0,18
5079,tbl_112055,20,0
5080,tbl_17520,26,0
5081,tbl_207024,16,0
5082,tbl_157447,1,0
5083,tbl_157543,2,0
5084,tbl_195785,24,0
5085,tbl_179937,14,0
5086,tbl_157481,1,0
5087,tbl_158063,2,0
5088,tbl_158064,4,0
5089,tbl_201793,9,0
5090,tbl_48734,32,1
5091,tbl_50084,0,0
5092,tbl_150269,22,0
5093,tbl_200960,10,0
5094,tbl_148522,0,0
5095,tbl_103242,0,0
5096,tbl_155913,12,0
5097,tbl_156972,0,4
5098,tbl_21612,22,0
5099,tbl_172998,28,12
5100,tbl_161434,26,0
5101,tbl_81164,26,0
5102,tbl_165141,0,0
5103,tbl_130244,0,0
5104,tbl_17552,18,0
5105,tbl_197740,0,0
5106,tbl_59410,24,0
5107,tbl_209805,22,0
5108,tbl_209806,0,0
5109,tbl_131080,22,12
5110,tbl_131079,0,0
5111,tbl_97070,22,0
5112,tbl_10327,26,0
5113,tbl_79966,14,0
5114,tbl_91933,26,0
5115,tbl_91935,0,0
5116,tbl_16006,18,0
5117,tbl_177403,22,0
5118,tbl_177404,0,0
5119,tbl_202685,24,0
5120,tbl_21405,18,0
5121,tbl_210877,22,0
5122,tbl_165118,26,0
5123,tbl_69162,26,0
5124,tbl_81623,0,0
5125,tbl_81644,0,0
5126,tbl_72903,24,0
5127,tbl_202098,18,0
5128,tbl_202099,9,0
5129,tbl_18793,24,0
5130,tbl_88666,12,0
5131,tbl_83412,12,0
5132,tbl_69374,11,0
5133,tbl_167589,24,0
5134,tbl_118167,0,0
5135,tbl_110694,22,0
5136,tbl_110695,0,0
5137,tbl_73431,0,0
5138,tbl_127730,20,0
5139,tbl_127732,0,0
5140,tbl_151955,0,0
5141,tbl_155203,24,0
5142,tbl_60327,0,0
5143,tbl_155387,12,0
5144,tbl_155385,0,0
5145,tbl_92083,24,1
5146,tbl_202058,18,0
5147,tbl_202059,11,0
5148,tbl_100582,0,0
5149,tbl_103435,0,0
5150,tbl_93572,12,0
5151,tbl_69714,24,0
5152,tbl_170368,0,0
5153,tbl_170404,0,0
5154,tbl_170895,26,0
5155,tbl_170898,26,0
5156,tbl_171061,0,0
5157,tbl_171286,0,0
5158,tbl_171303,10,0
5159,tbl_171391,13,2
5160,tbl_209801,22,0
5161,tbl_136247,3,0
5162,tbl_134680,0,0
5163,tbl_259309,0,0
5164,tbl_260596,3,0
5165,tbl_260602,2,0
5166,tbl_64546,24,12
5167,tbl_80853,12,0
5168,tbl_80854,0,0
5169,tbl_21031,3,0
5170,tbl_21030,3,0
5171,tbl_10743,24,0
5172,tbl_74684,24,0
5173,tbl_195268,24,0
5174,tbl_195269,0,0
5175,tbl_187350,0,0
5176,tbl_187372,0,0
5177,tbl_149615,0,0
5178,tbl_50074,69,0
5179,tbl_268901,15,0
5180,tbl_46592,24,0
5181,tbl_181205,12,16
5182,tbl_181203,0,0
5183,tbl_199853,22,1
5184,tbl_199852,0,0
5185,tbl_210874,22,0
5186,tbl_210873,0,0
5187,tbl_199822,26,0
5188,tbl_112838,30,0
5189,tbl_181036,0,0
5190,tbl_181057,0,0
5191,tbl_176076,22,0
5192,tbl_195312,24,0
5193,tbl_160854,26,0
5194,tbl_10798,24,0
5195,tbl_176259,22,0
5196,tbl_176258,0,0
5197,tbl_164648,22,0
5198,tbl_384722,0,90
5199,tbl_94237,12,0
5200,tbl_94235,0,0
5201,tbl_74789,22,0
5202,tbl_222294,3,0
5203,tbl_379370,0,0
5204,tbl_175541,0,0
5205,tbl_201795,0,10
5206,tbl_86714,0,4
5207,tbl_12316,22,0
5208,tbl_64177,26,0
5209,tbl_64178,0,0
5210,tbl_66647,24,0
5211,tbl_125853,22,0
5212,tbl_195289,24,0
5213,tbl_79888,26,0
5214,tbl_361732,0,0
5215,tbl_71564,0,7
5216,tbl_48066,0,0
5217,tbl_159582,0,0
5218,tbl_58945,1,0
5219,tbl_100372,0,0
5220,tbl_100393,0,0
5221,tbl_195252,24,0
5222,tbl_12074,30,0
5223,tbl_100518,0,0
5224,tbl_100553,0,0
5225,tbl_51165,72,5
5226,tbl_200387,24,0
5227,tbl_200389,0,0
5228,tbl_129718,0,0
5229,tbl_103576,22,0
5230,tbl_11993,30,0
5231,tbl_48921,2,0
5232,tbl_33190,0,0
5233,tbl_49044,0,0
5234,tbl_148481,22,0
5235,tbl_49229,2,0
5236,tbl_21906,0,999
5237,tbl_173249,28,0
5238,tbl_107678,0,0
5239,tbl_176005,22,0
5240,tbl_200292,14,0
5241,tbl_200291,0,0
5242,tbl_136299,24,0
5243,tbl_136298,0,0
5244,tbl_211523,0,10
5245,tbl_211530,0,18
5246,tbl_12745,9,0
5247,tbl_23736,0,18
5248,tbl_68480,0,0
5249,tbl_68501,0,0
5250,tbl_92093,24,0
5251,tbl_135571,0,0
5252,tbl_154273,24,0
5253,tbl_154274,0,0
5254,tbl_65200,26,0
5255,tbl_17612,0,580
5256,tbl_200278,24,0
5257,tbl_377962,40,0
5258,tbl_377971,3,0
5259,tbl_119737,0,4
5260,tbl_71902,24,0
5261,tbl_137999,22,0
5262,tbl_167851,10,0
5263,tbl_377587,40,0
5264,tbl_377597,2,0
5265,tbl_97090,8,0
5266,tbl_58751,26,12
5267,tbl_58753,0,0
5268,tbl_193394,4,0
5269,tbl_46191,24,0
5270,tbl_259460,0,51
5271,tbl_197439,28,0
5272,tbl_144715,17,0
5273,tbl_203727,11,0
5274,tbl_203726,0,0
5275,tbl_69067,26,0
5276,tbl_334199,0,0
5277,tbl_125093,22,0
5278,tbl_125092,0,0
5279,tbl_155793,26,0
5280,tbl_232777,11,0
5281,tbl_232810,0,0
5282,tbl_97675,11,0
5283,tbl_97676,0,0
5284,tbl_97972,22,0
5285,tbl_85291,12,0
5286,tbl_379566,26,0
5287,tbl_379576,13,0
5288,tbl_91362,4,0
5289,tbl_91360,0,0
5290,tbl_48464,0,0
5291,tbl_330865,0,0
5292,tbl_378322,6,0
5293,tbl_378331,0,0
5294,tbl_90188,0,0
5295,tbl_137808,0,0
5296,tbl_10031,22,0
5297,tbl_159996,0,0
5298,tbl_12179,20,0
5299,tbl_65162,24,0
5300,tbl_65164,0,0
5301,tbl_176486,22,0
5302,tbl_175909,22,0
5303,tbl_175908,0,0
5304,tbl_56230,0,0
5305,tbl_209728,11,0
5306,tbl_12210,16,0
5307,tbl_115318,0,0
5308,tbl_115351,11,0
5309,tbl_19015,0,110
5310,tbl_102495,22,2
5311,tbl_158009,26,0
5312,tbl_90377,0,0
5313,tbl_125717,0,0
5314,tbl_321373,0,75
5315,tbl_195324,24,0
5316,tbl_271353,2,0
5317,tbl_60206,0,2
5318,tbl_349315,15,0
5319,tbl_349323,4,0
5320,tbl_202275,12,0
5321,tbl_230269,10,0
5322,tbl_230302,0,0
5323,tbl_193576,0,0
5324,tbl_60116,22,0
5325,tbl_60117,0,0
5326,tbl_91756,0,0
5327,tbl_177332,24,0
5328,tbl_169821,0,0
5329,tbl_169856,13,0
5330,tbl_102135,0,0
5331,tbl_64068,0,2
5332,tbl_77702,0,0
5333,tbl_111909,22,12
5334,tbl_20024,20,0
5335,tbl_74710,24,0
5336,tbl_74709,0,0
5337,tbl_83413,0,0
5338,tbl_192015,0,0
5339,tbl_92828,12,0
5340,tbl_92829,0,0
5341,tbl_120857,0,0
5342,tbl_94014,0,0
5343,tbl_47165,24,12
5344,tbl_168734,26,0
5345,tbl_89030,12,0
5346,tbl_11594,2,0
5347,tbl_169107,24,0
5348,tbl_10755,24,0
5349,tbl_18075,3,0
5350,tbl_127814,24,0
5351,tbl_194836,6,20
5352,tbl_194837,0,0
5353,tbl_197668,0,0
5354,tbl_238482,0,459
5355,tbl_159585,22,0
5356,tbl_11620,0,0
5357,tbl_11665,0,0
5358,tbl_11910,0,0
5359,tbl_34926,7,0
5360,tbl_11084,2,0
5361,tbl_121649,0,0
5362,tbl_63104,13,0
5363,tbl_282740,10,0
5364,tbl_282774,10,0
5365,tbl_155276,24,0
5366,tbl_155277,0,0
5367,tbl_201648,18,0
5368,tbl_176420,0,0
5369,tbl_177516,24,0
5370,tbl_158297,11,0
5371,tbl_201508,0,11
5372,tbl_105540,12,0
5373,tbl_68581,26,0
5374,tbl_209563,13,0
5375,tbl_91342,4,0
5376,tbl_378686,6,0
5377,tbl_378695,0,0
5378,tbl_130930,0,0
5379,tbl_87674,12,0
5380,tbl_60239,0,0
5381,tbl_96965,22,1
5382,tbl_92039,26,0
5383,tbl_178385,11,0
5384,tbl_178383,0,0
5385,tbl_176493,22,0
5386,tbl_111422,0,0
5387,tbl_111463,20,0
5388,tbl_111570,0,0
5389,tbl_111583,0,0
5390,tbl_112033,22,2
